engine_id,cycle,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL,health_score,machine_status,sensor_11_rolling_mean,sensor_11_change,sensor_9_rolling_mean,sensor_9_change,sensor_4_rolling_mean,sensor_4_change,sensor_12_rolling_mean,sensor_12_change,sensor_14_rolling_mean,sensor_14_change,sensor_7_rolling_mean,sensor_7_change,sensor_15_rolling_mean,sensor_15_change,sensor_21_rolling_mean,sensor_21_change,sensor_2_rolling_mean,sensor_2_change,sensor_3_rolling_mean,sensor_3_change,sensor_20_rolling_mean,sensor_20_change,sensor_8_rolling_mean,sensor_8_change,sensor_13_rolling_mean,sensor_13_change
3,14,0.0,0.0004,642.16,1591.03,1396.35,21.61,554.31,2388.02,9056.59,47.27,521.69,2387.99,8141.57,8.4339,391,38.9,23.3506,165,45.70637119113574,Healthy,47.262,0.0200000000000031,9053.638,-0.5,1401.092,-7.170000000000073,522.088,-0.5699999999999363,8137.981999999999,2.819999999999709,554.434,-0.9400000000000546,8.403220000000001,0.0595999999999996,23.34392,0.0134000000000007,642.412,-0.4700000000000273,1586.366,7.779999999999973,38.944,-0.259999999999998,2388.028,-0.0100000000002182,2388.0260000000003,-0.0700000000001637
3,15,-0.0015,0.0001,641.83,1585.29,1398.77,21.61,554.36,2388.05,9058.29,47.15,522.0,2388.06,8138.07,8.4311,390,39.02,23.2825,164,45.42936288088642,Healthy,47.248000000000005,-0.1200000000000045,9054.612,1.7000000000007276,1400.832,2.4200000000000728,522.008,0.3099999999999454,8139.512,-3.5,554.45,0.0500000000000682,8.40818,-0.0027999999999988,23.33784,-0.0681000000000011,642.234,-0.3299999999999272,1586.984,-5.740000000000009,38.956,0.1200000000000045,2388.038,0.0300000000002,2388.028,0.0700000000001637
3,16,-0.0064,-0.0002,642.65,1589.05,1392.15,21.61,554.17,2388.05,9051.12,47.26,522.25,2387.97,8137.26,8.4147,391,38.94,23.4078,163,45.15235457063712,Healthy,47.22,0.1099999999999994,9054.464,-7.170000000000073,1399.144,-6.619999999999891,522.0540000000001,0.25,8139.348,-0.8099999999994907,554.308,-0.1900000000000545,8.406379999999999,-0.0164000000000008,23.33618,0.1253000000000028,642.376,0.8199999999999363,1586.508,3.759999999999991,38.984,-0.0800000000000054,2388.042,0.0,2388.0199999999995,-0.0900000000001455
3,17,-0.0018,-0.0001,642.78,1588.94,1395.76,21.61,553.74,2388.0,9051.79,47.35,522.37,2387.99,8140.24,8.4018,393,39.13,23.4031,162,44.87534626038781,Healthy,47.256,0.0900000000000034,9054.976,0.6700000000000728,1397.31,3.6099999999999,522.114,0.1200000000000045,8139.178,2.9799999999995634,554.366,-0.42999999999995,8.411159999999999,-0.0129000000000001,23.35624,-0.0047000000000032,642.4100000000001,0.1299999999999954,1587.512,-0.1099999999998999,39.03,0.1900000000000048,2388.03,-0.0500000000001819,2388.014,0.0199999999999818
3,18,-0.0013,-0.0005,642.26,1584.36,1402.3,21.61,554.52,2388.0,9055.82,47.38,521.8,2388.05,8141.53,8.4244,390,39.0,23.3709,161,44.59833795013851,Healthy,47.282,0.0300000000000011,9054.722,4.029999999998836,1397.066,6.539999999999964,522.022,-0.57000000000005,8139.733999999999,1.2899999999999636,554.22,0.7799999999999727,8.421180000000001,0.0226000000000006,23.36298,-0.0321999999999995,642.336,-0.5199999999999818,1587.734,-4.580000000000155,38.998000000000005,-0.1300000000000025,2388.024,0.0,2388.012,0.0600000000004001
3,19,0.0029,-0.0004,642.05,1580.67,1402.82,21.61,553.99,2388.03,9051.22,47.23,522.18,2387.99,8144.32,8.413,391,39.12,23.4505,160,44.32132963988919,Healthy,47.274,-0.1500000000000056,9053.648,-4.600000000000364,1398.36,0.5199999999999818,522.1200000000001,0.3799999999999954,8140.284,2.789999999999964,554.1560000000001,-0.5299999999999727,8.417,-0.0114,23.38296,0.0796000000000027,642.314,-0.2100000000000363,1585.6619999999998,-3.689999999999827,39.042,0.1199999999999974,2388.026,0.0300000000002,2388.012,-0.0600000000004001
3,20,-0.002,-0.0002,642.25,1580.73,1394.57,21.61,554.54,2388.06,9047.08,47.1,522.29,2388.03,8135.13,8.398,391,38.93,23.3357,159,44.04432132963989,Healthy,47.264,-0.1299999999999954,9051.406,-4.139999999999418,1397.52,-8.25,522.1780000000001,0.1100000000000136,8139.695999999999,-9.1899999999996,554.192,0.5499999999999545,8.41038,-0.0150000000000005,23.3936,-0.1148000000000024,642.3979999999999,0.2000000000000454,1584.75,0.0599999999999454,39.024,-0.1899999999999977,2388.028,0.0299999999997453,2388.006,0.0400000000004183
3,21,-0.0006,0.0004,642.18,1586.78,1398.83,21.61,554.32,2388.02,9052.89,47.27,522.67,2387.98,8138.16,8.4302,392,39.13,23.3923,158,43.76731301939058,Healthy,47.266000000000005,0.1700000000000017,9051.76,5.809999999999491,1398.856,4.259999999999991,522.262,0.3799999999999954,8139.875999999999,3.0299999999997453,554.222,-0.2199999999999136,8.413480000000002,0.0321999999999995,23.3905,0.0565999999999995,642.304,-0.07000000000005,1584.2959999999998,6.0499999999999545,39.062,0.2000000000000028,2388.022,-0.0399999999999636,2388.0080000000003,-0.0500000000001819
3,22,-0.0052,-0.0001,642.34,1589.55,1405.28,21.61,554.71,2388.06,9060.66,47.3,522.53,2388.02,8141.91,8.432,392,39.09,23.4213,157,43.49030470914128,Healthy,47.256,0.029999999999994,9053.534,7.770000000000437,1400.7599999999998,6.4500000000000455,522.294,-0.1399999999999863,8140.209999999999,3.75,554.4159999999999,0.3899999999999863,8.41952,0.0018000000000011,23.39414,0.0289999999999999,642.216,0.1600000000000818,1584.418,2.769999999999982,39.054,-0.0399999999999991,2388.034000000001,0.0399999999999636,2388.014,0.0399999999999636
3,23,-0.0004,-0.0002,642.07,1585.2,1395.59,21.61,554.04,2387.99,9058.17,47.12,522.22,2388.05,8133.61,8.3839,392,38.94,23.3791,156,43.21329639889196,Healthy,47.20399999999999,-0.1799999999999997,9054.004,-2.4899999999997817,1399.418,-9.690000000000056,522.3779999999999,-0.3099999999999454,8138.625999999999,-8.300000000000182,554.32,-0.6700000000000728,8.41142,-0.0480999999999998,23.39578,-0.0421999999999975,642.178,-0.2699999999999818,1584.5859999999998,-4.349999999999909,39.042,-0.1500000000000056,2388.032,-0.0700000000001637,2388.014,0.0300000000002
3,24,-0.0038,-0.0002,642.24,1585.08,1395.73,21.61,554.65,2388.05,9047.82,47.26,521.66,2388.05,8140.94,8.3768,391,38.81,23.3903,155,42.93628808864266,Healthy,47.21,0.1400000000000005,9053.324,-10.350000000000364,1398.0,0.1400000000001,522.274,-0.5600000000000591,8137.95,7.329999999999927,554.452,0.6100000000000136,8.40418,-0.0071000000000012,23.38374,0.0111999999999987,642.2160000000001,0.169999999999959,1585.468,-0.1200000000001182,38.98,-0.1299999999999954,2388.036,0.0600000000004001,2388.0260000000003,0.0
3,25,-0.0005,-0.0004,642.24,1579.4,1390.93,21.61,554.21,2388.05,9055.08,47.17,522.15,2387.98,8134.79,8.3845,391,38.9,23.4004,154,42.65927977839335,Healthy,47.224,-0.0899999999999963,9054.924,7.260000000000218,1397.272,-4.7999999999999545,522.246,0.4900000000000091,8137.882,-6.149999999999636,554.386,-0.4399999999999409,8.401480000000001,0.0076999999999998,23.39668,0.0101000000000013,642.2139999999999,0.0,1585.202,-5.679999999999836,38.974,0.0899999999999963,2388.034,0.0,2388.0160000000005,-0.0700000000001637
3,26,-0.0023,-0.0005,641.61,1586.92,1401.63,21.61,553.9,2388.04,9047.81,47.28,521.93,2388.05,8140.65,8.4062,391,39.01,23.2767,153,42.38227146814405,Healthy,47.226,0.1099999999999994,9053.908,-7.270000000000437,1397.832,10.700000000000044,522.098,-0.2200000000000272,8138.379999999999,5.859999999999673,554.3019999999999,-0.3100000000000591,8.39668,0.0217000000000009,23.373560000000005,-0.1236999999999994,642.1,-0.6299999999999955,1585.23,7.519999999999982,38.95,0.1099999999999994,2388.038,-0.0100000000002182,2388.03,0.0700000000001637
3,27,0.001,0.0002,642.36,1581.83,1400.85,21.61,554.67,2388.03,9058.62,47.17,521.69,2388.04,8138.31,8.4095,392,38.97,23.3769,152,42.10526315789473,Healthy,47.2,-0.1099999999999994,9053.5,10.81000000000131,1396.946,-0.7800000000002001,521.93,-0.2399999999998954,8137.659999999999,-2.339999999999236,554.2940000000001,0.7699999999999818,8.39218,0.0032999999999994,23.36468,0.1001999999999974,642.104,0.75,1583.686,-5.0900000000001455,38.926,-0.0399999999999991,2388.032,-0.0099999999997635,2388.034000000001,-0.0100000000002182
3,28,0.0001,-0.0,641.48,1590.59,1400.68,21.61,553.51,2388.04,9054.91,47.22,522.27,2388.03,8131.13,8.3998,392,38.91,23.4092,151,41.82825484764543,Healthy,47.22,0.0499999999999971,9052.848000000002,-3.710000000000946,1397.964,-0.1699999999998453,521.9399999999999,0.5799999999999272,8137.164,-7.180000000000291,554.188,-1.1599999999999682,8.39536,-0.0096999999999987,23.3707,0.0322999999999993,641.9860000000001,-0.8799999999999955,1584.764,8.759999999999991,38.92,-0.0600000000000022,2388.0420000000004,0.0099999999997635,2388.03,-0.0099999999997635
3,29,0.0038,0.0004,642.01,1584.71,1396.05,21.61,554.94,2388.03,9056.29,47.24,522.15,2387.99,8135.88,8.4387,392,39.15,23.3378,150,41.55124653739612,Healthy,47.216,0.0200000000000031,9054.542,1.3800000000010186,1398.028,-4.630000000000109,522.038,-0.1200000000000045,8136.152,4.75,554.246,1.4300000000000637,8.40774,0.0388999999999999,23.3602,-0.071399999999997,641.9399999999999,0.5299999999999727,1584.69,-5.879999999999882,38.98799999999999,0.240000000000002,2388.038,-0.0099999999997635,2388.018,-0.0400000000004183
3,30,0.0012,0.0004,642.21,1584.95,1398.1,21.61,554.05,2388.01,9051.75,47.23,522.35,2388.04,8140.32,8.3927,392,39.01,23.3824,149,41.27423822714682,Healthy,47.228,-0.0100000000000051,9053.876,-4.540000000000873,1399.462,2.0499999999999545,522.0780000000001,0.2000000000000454,8137.258,4.4399999999996,554.214,-0.8900000000001,8.40938,-0.0460000000000011,23.3566,0.044599999999999,641.934,0.2000000000000454,1585.8,0.2400000000000091,39.010000000000005,-0.1400000000000005,2388.03,-0.0199999999999818,2388.03,0.0500000000001819
3,31,0.0039,0.0001,642.33,1588.68,1393.95,21.61,553.06,2388.04,9056.38,47.33,521.92,2388.05,8143.37,8.393,391,38.98,23.3272,148,40.99722991689751,Healthy,47.238,0.1000000000000014,9055.59,4.6299999999992,1397.926,-4.149999999999864,522.0759999999999,-0.4300000000000636,8137.802000000001,3.050000000000182,554.046,-0.9900000000000092,8.406740000000001,0.000300000000001,23.3667,-0.0551999999999992,642.0780000000001,0.1200000000000045,1586.152,3.730000000000018,39.004000000000005,-0.0300000000000011,2388.03,0.0299999999997453,2388.03,0.0100000000002182
3,32,0.0018,0.0002,642.55,1583.7,1400.58,21.61,554.32,2388.04,9052.73,47.3,522.11,2388.08,8135.67,8.392,393,39.1,23.3545,147,40.7202216066482,Healthy,47.264,-0.0300000000000011,9054.412,-3.649999999999636,1397.8719999999998,6.629999999999882,522.16,0.1900000000000545,8137.273999999999,-7.699999999999818,553.976,1.2600000000001046,8.40324,-0.0010000000000012,23.36222,0.0273000000000003,642.116,0.2199999999999136,1586.526,-4.980000000000018,39.03,0.1200000000000045,2388.032,0.0,2388.038,0.0299999999997453
3,33,0.0004,0.0002,641.82,1583.55,1403.93,21.61,554.27,2388.0,9055.13,47.31,522.1,2387.96,8134.74,8.4086,392,38.98,23.4537,146,40.443213296398895,Healthy,47.282,0.0100000000000051,9054.456,2.399999999999636,1398.5220000000002,3.3500000000001364,522.126,-0.0099999999999909,8137.996000000001,-0.930000000000291,554.128,-0.0500000000000682,8.405,0.0166000000000003,23.37112,0.0991999999999997,642.184,-0.7299999999999045,1585.118,-0.1500000000000909,39.044,-0.1200000000000045,2388.0240000000003,-0.0399999999999636,2388.0240000000003,-0.1199999999998908
3,34,-0.0014,0.0005,642.83,1584.17,1397.47,21.61,554.42,2388.01,9058.0,47.2,522.34,2388.05,8142.72,8.4035,393,39.0,23.3728,145,40.16620498614959,Healthy,47.274,-0.1099999999999994,9054.798,2.8700000000008004,1398.806,-6.460000000000036,522.164,0.2400000000000091,8139.364,7.980000000000473,554.024,0.1499999999999772,8.39796,-0.0051000000000005,23.378120000000003,-0.0808999999999997,642.3480000000001,1.009999999999991,1585.0099999999998,0.6200000000001182,39.014,0.0200000000000031,2388.02,0.0100000000002182,2388.036,0.0900000000001455
3,35,-0.0013,0.0001,642.08,1584.57,1396.92,21.61,554.1,2388.04,9058.14,47.26,522.19,2388.0,8136.27,8.3924,391,39.03,23.343,144,39.88919667590028,Healthy,47.28,0.0599999999999951,9056.076,0.1399999999994179,1398.5700000000002,-0.5499999999999545,522.1320000000001,-0.1499999999999772,8138.554000000001,-6.449999999999818,554.034,-0.3199999999999363,8.3979,-0.011099999999999,23.370240000000003,-0.0298000000000016,642.322,-0.75,1584.934,0.3999999999998636,39.018,0.0300000000000011,2388.0260000000003,0.0299999999997453,2388.028,-0.0500000000001819
3,36,-0.0018,0.0001,642.06,1580.96,1399.12,21.61,554.11,2388.05,9059.15,47.33,522.77,2388.05,8144.61,8.3794,393,38.84,23.3414,143,39.612188365650965,Healthy,47.28,0.0700000000000002,9056.63,1.0100000000002185,1399.604,2.199999999999818,522.302,0.5799999999999272,8138.801999999999,8.339999999999236,554.2439999999999,0.0099999999999909,8.39518,-0.0129999999999999,23.37308,-0.0015999999999998,642.2679999999999,-0.0200000000000954,1583.39,-3.6099999999999,38.99,-0.1899999999999977,2388.028,0.0100000000002182,2388.028,0.0500000000001819
3,37,0.0058,0.0001,641.68,1582.96,1396.65,21.61,555.28,2388.02,9055.79,47.17,522.14,2388.05,8140.71,8.4142,394,38.78,23.2711,142,39.33518005540167,Healthy,47.254000000000005,-0.1599999999999966,9057.242,-3.359999999998763,1398.818,-2.4699999999998,522.308,-0.6299999999999955,8139.81,-3.899999999999636,554.4359999999999,1.169999999999959,8.39962,0.0347999999999988,23.3564,-0.0702999999999995,642.094,-0.3799999999999954,1583.242,2.0,38.926,-0.0600000000000022,2388.0240000000003,-0.0300000000002,2388.022,0.0
3,38,0.0006,0.0001,641.72,1577.99,1401.83,21.61,554.11,2388.09,9062.07,47.44,521.81,2388.05,8134.72,8.4094,393,38.98,23.3501,141,39.05817174515235,Healthy,47.28,0.269999999999996,9058.63,6.279999999998836,1398.398,5.179999999999836,522.25,-0.3300000000000409,8139.806,-5.989999999999782,554.4039999999999,-1.169999999999959,8.39978,-0.0047999999999994,23.33568,0.0790000000000006,642.074,0.0400000000000773,1582.13,-4.970000000000027,38.926,0.1999999999999957,2388.0420000000004,0.0700000000001637,2388.04,0.0
3,39,0.0011,0.0004,641.94,1580.42,1400.8,21.61,554.18,2388.05,9056.99,47.1,522.0,2388.08,8139.81,8.3738,392,38.79,23.3514,140,38.78116343490305,Healthy,47.26,-0.3399999999999963,9058.428,-5.079999999999927,1399.064,-1.0299999999999727,522.182,0.1900000000000545,8139.224,5.0900000000001455,554.356,0.0699999999999363,8.39384,-0.0356000000000005,23.3314,0.0013000000000005,641.896,0.2200000000000272,1581.38,2.430000000000064,38.884,-0.1899999999999977,2388.05,-0.0399999999999636,2388.0460000000003,0.0299999999997453
3,40,-0.0038,0.0001,641.97,1579.38,1403.24,21.61,553.75,2388.03,9056.52,47.09,521.84,2388.05,8131.57,8.3987,392,39.09,23.4079,139,38.504155124653735,Healthy,47.226,-0.009999999999998,9058.104,-0.4699999999993451,1400.328,2.4400000000000546,522.112,-0.1599999999999681,8138.284,-8.240000000000691,554.2860000000001,-0.42999999999995,8.3951,0.0249000000000005,23.34438,0.0564999999999997,641.874,0.0299999999999727,1580.342,-1.0399999999999636,38.896,0.3000000000000042,2388.048,-0.0199999999999818,2388.056,-0.0299999999997453
3,41,0.0009,-0.0002,642.79,1586.38,1394.92,21.61,554.68,2388.02,9060.55,47.32,522.69,2388.07,8143.58,8.3682,392,38.99,23.3774,138,38.22714681440444,Healthy,47.224,0.2299999999999968,9058.384,4.029999999998836,1399.488,-8.319999999999936,522.096,0.8500000000000227,8138.077999999999,12.010000000000218,554.4,0.92999999999995,8.39286,-0.0304999999999999,23.35158,-0.0304999999999999,642.0200000000001,0.8199999999999363,1581.426,7.0,38.926,-0.1000000000000014,2388.0420000000004,-0.0100000000002182,2388.0600000000004,0.0199999999999818
3,42,0.0027,-0.0003,642.61,1586.25,1404.49,21.6,554.31,2387.97,9058.97,47.31,522.02,2388.01,8140.13,8.3828,390,39.11,23.4412,137,37.95013850415512,Healthy,47.252,-0.009999999999998,9059.02,-1.5799999999999272,1401.056,9.569999999999936,522.072,-0.6700000000000728,8137.961999999999,-3.449999999999818,554.2059999999999,-0.3700000000000045,8.386579999999999,0.0145999999999997,23.3856,0.0637999999999969,642.2059999999999,-0.1799999999999499,1582.084,-0.1300000000001091,38.992,0.1199999999999974,2388.032,-0.0500000000001819,2388.052,-0.0599999999999454
3,43,0.0044,-0.0003,642.58,1587.9,1401.51,21.61,554.18,2388.0,9061.97,47.35,521.7,2388.06,8138.47,8.4397,392,39.03,23.3024,136,37.67313019390582,Healthy,47.234,0.0399999999999991,9059.0,3.0,1400.992,-2.980000000000018,522.05,-0.3199999999999363,8138.711999999999,-1.6599999999998545,554.22,-0.1299999999999954,8.39264,0.0569000000000006,23.376060000000003,-0.1387999999999998,642.378,-0.0299999999999727,1584.066,1.650000000000091,39.002,-0.0799999999999983,2388.014,0.0300000000002,2388.054,0.0499999999997271
3,44,-0.0022,-0.0005,642.21,1586.83,1395.48,21.61,554.45,2388.0,9060.44,47.17,522.47,2388.03,8144.65,8.4259,391,39.14,23.448,135,37.396121883656505,Healthy,47.248000000000005,-0.1799999999999997,9059.69,-1.5299999999988358,1399.928,-6.029999999999973,522.144,0.7699999999999818,8139.68,6.1799999999993815,554.274,0.2700000000000955,8.40306,-0.0137999999999998,23.39538,0.1456000000000017,642.432,-0.3700000000000045,1585.348,-1.0700000000001637,39.072,0.1099999999999994,2388.004,0.0,2388.0440000000003,-0.0299999999997453
3,45,-0.0025,-0.0005,642.15,1582.99,1398.33,21.61,554.43,2388.04,9055.97,47.06,522.17,2388.06,8138.89,8.4342,392,39.23,23.4284,134,37.119113573407205,Healthy,47.242,-0.1099999999999994,9059.579999999998,-4.470000000001164,1398.946,2.849999999999909,522.21,-0.3000000000000682,8141.144,-5.759999999999309,554.41,-0.0200000000000954,8.410160000000001,0.0083000000000001,23.39948,-0.0196000000000005,642.468,-0.0600000000000591,1586.0700000000002,-3.839999999999918,39.1,0.0899999999999963,2388.006,0.0399999999999636,2388.0460000000003,0.0299999999997453
3,46,0.0015,0.0004,642.42,1590.25,1401.55,21.61,554.0,2388.05,9067.35,47.38,521.88,2388.03,8141.07,8.4024,392,38.81,23.3352,133,36.84210526315789,Healthy,47.254,0.3200000000000003,9060.94,11.38000000000102,1400.272,3.2200000000000277,522.048,-0.2899999999999636,8140.642,2.179999999999381,554.274,-0.42999999999995,8.417,-0.0318000000000004,23.39104,-0.0931999999999995,642.394,0.2699999999999818,1586.844,7.259999999999991,39.064,-0.4199999999999946,2388.012,0.0100000000002182,2388.038,-0.0299999999997453
