engine_id,cycle,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL,health_score,machine_status,sensor_11_rolling_mean,sensor_11_change,sensor_9_rolling_mean,sensor_9_change,sensor_4_rolling_mean,sensor_4_change,sensor_12_rolling_mean,sensor_12_change,sensor_14_rolling_mean,sensor_14_change,sensor_7_rolling_mean,sensor_7_change,sensor_15_rolling_mean,sensor_15_change,sensor_21_rolling_mean,sensor_21_change,sensor_2_rolling_mean,sensor_2_change,sensor_3_rolling_mean,sensor_3_change,sensor_20_rolling_mean,sensor_20_change,sensor_8_rolling_mean,sensor_8_change,sensor_13_rolling_mean,sensor_13_change
1,11,0.0018,-0.0003,642.28,1581.75,1400.64,21.61,554.54,2388.05,9049.61,47.15,521.4,2388.01,8140.58,8.434,392,38.94,23.4787,181,50.13850415512465,Healthy,47.214,0.1199999999999974,9049.54,-2.090000000000145,1398.928,0.1800000000000636,521.954,-0.3899999999999863,8131.808,11.199999999999818,554.0020000000001,0.9499999999999318,8.40808,0.0053999999999998,23.40854,0.0092999999999996,642.2299999999999,0.5699999999999363,1587.85,-9.490000000000007,39.002,-0.0100000000000051,2388.034,0.0,2388.036,-0.0499999999997271
1,12,0.0016,0.0002,642.06,1583.41,1400.15,21.61,554.52,2388.09,9049.37,47.18,521.8,2388.02,8134.25,8.3938,391,39.06,23.366,180,49.86149584487535,Healthy,47.178,0.0300000000000011,9047.588,-0.2399999999997817,1399.404,-0.4900000000000091,521.85,0.3999999999999772,8132.194,-6.329999999999927,554.038,-0.0199999999999818,8.40736,-0.0401999999999986,23.40626,-0.1127000000000002,642.146,-0.2200000000000272,1586.068,1.660000000000082,38.994,0.1200000000000045,2388.048,0.0399999999999636,2388.034,0.0099999999997635
1,13,-0.0019,0.0004,643.07,1582.19,1400.83,21.61,553.44,2388.12,9046.82,47.38,521.85,2388.08,8128.1,8.4152,393,38.93,23.2757,179,49.58448753462604,Healthy,47.206,0.2000000000000028,9048.792,-2.5500000000010914,1399.3760000000002,0.6799999999998363,521.7259999999999,0.0500000000000682,8131.6,-6.149999999999636,553.956,-1.0799999999999272,8.40888,0.0213999999999998,23.39928,-0.0902999999999991,642.248,1.0100000000001046,1585.9140000000002,-1.2200000000000273,38.986,-0.1300000000000025,2388.072,0.0299999999997453,2388.044,0.0599999999999454
1,14,0.0009,-0.0,642.35,1592.95,1399.16,21.61,554.48,2388.09,9047.37,47.44,521.67,2388.0,8134.43,8.3964,393,39.18,23.3826,178,49.307479224376735,Healthy,47.236,0.0599999999999951,9048.973999999998,0.5500000000010914,1400.248,-1.6699999999998454,521.702,-0.1800000000000636,8133.348000000001,6.329999999999927,554.114,1.0399999999999636,8.413599999999999,-0.0188000000000005,23.39448,0.1068999999999995,642.294,-0.7200000000000273,1586.308,10.759999999999993,39.012,0.25,2388.08,-0.0299999999997453,2388.034,-0.0799999999999272
1,15,-0.0018,-0.0003,642.43,1583.82,1402.13,21.61,553.64,2388.11,9052.22,47.3,522.5,2388.08,8127.56,8.4199,391,38.99,23.35,177,49.03047091412742,Healthy,47.29,-0.1400000000000005,9049.078,4.849999999998545,1400.582,2.9700000000000277,521.8439999999999,0.8300000000000409,8132.983999999999,-6.869999999999891,554.124,-0.8400000000000318,8.41186,0.0235000000000003,23.370600000000003,-0.0325999999999986,642.4379999999999,0.0799999999999272,1584.824,-9.13000000000011,39.02,-0.1899999999999977,2388.092,0.0199999999999818,2388.038,0.0799999999999272
1,16,0.0006,0.0005,642.13,1587.98,1404.5,21.61,553.94,2388.05,9049.34,47.24,521.49,2388.07,8136.11,8.3936,392,38.97,23.455,176,48.75346260387812,Healthy,47.308,-0.0599999999999951,9049.024,-2.8799999999992,1401.354,2.369999999999891,521.8619999999999,-1.009999999999991,8132.089999999999,8.549999999999272,554.0040000000001,0.3000000000000682,8.403780000000001,-0.0263000000000008,23.36586,0.1049999999999968,642.408,-0.2999999999999545,1586.0700000000002,4.160000000000082,39.026,-0.0200000000000031,2388.092,-0.0599999999999454,2388.05,-0.0099999999997635
1,17,0.0002,0.0002,642.58,1584.96,1399.95,21.61,553.8,2388.06,9054.92,47.12,521.89,2388.04,8137.27,8.4542,392,38.81,23.3319,175,48.476454293628805,Healthy,47.296,-0.1200000000000045,9050.134,5.579999999999927,1401.314,-4.5499999999999545,521.88,0.3999999999999772,8132.694,1.160000000000764,553.86,-0.1400000000001,8.41586,0.0606000000000008,23.35904,-0.1230999999999973,642.5120000000001,0.4500000000000455,1586.38,-3.019999999999982,38.976,-0.1599999999999966,2388.086,0.0099999999997635,2388.054,-0.0300000000002
1,18,-0.0031,-0.0001,642.62,1591.04,1396.12,21.61,554.2,2388.05,9049.55,47.21,521.76,2388.07,8132.73,8.4028,392,38.89,23.3987,174,48.19944598337951,Healthy,47.262,0.0900000000000034,9050.679999999998,-5.3700000000008,1400.3719999999998,-3.8300000000001546,521.862,-0.1299999999999954,8133.62,-4.540000000000873,554.0120000000001,0.4000000000000909,8.41338,-0.051400000000001,23.38364,0.0668000000000006,642.422,0.0399999999999636,1588.15,6.079999999999927,38.968,0.0799999999999983,2388.072,-0.0099999999997635,2388.052,0.0300000000002
1,19,0.0032,-0.0003,641.79,1587.56,1400.35,21.61,554.18,2388.04,9053.99,47.4,521.89,2388.03,8129.13,8.4321,391,38.8,23.3464,173,47.92243767313019,Healthy,47.254,0.1899999999999977,9052.004,4.440000000000509,1400.61,4.230000000000018,521.906,0.1299999999999954,8132.56,-3.5999999999994543,553.952,-0.0200000000000954,8.42052,0.0293000000000009,23.3764,-0.0523000000000024,642.3100000000001,-0.8300000000000409,1587.072,-3.480000000000018,38.892,-0.0900000000000034,2388.0620000000004,-0.0100000000002182,2388.058,-0.0399999999999636
1,20,-0.0037,0.0001,643.04,1581.11,1405.23,21.61,554.81,2388.05,9045.9,47.22,522.07,2388.02,8129.71,8.421,392,39.03,23.422,172,47.64542936288089,Healthy,47.238,-0.1799999999999997,9050.74,-8.090000000000146,1401.23,4.880000000000109,521.8199999999999,0.1800000000000636,8132.99,0.5799999999999272,554.1859999999999,0.6299999999999955,8.420739999999999,-0.0111000000000007,23.3908,0.0756000000000014,642.432,1.25,1586.53,-6.4500000000000455,38.9,0.2300000000000039,2388.05,0.0100000000002182,2388.046,-0.0100000000002182
1,21,-0.0012,0.0001,642.37,1586.07,1398.13,21.61,554.08,2388.11,9048.15,47.15,522.42,2388.08,8134.02,8.4049,392,39.09,23.3101,171,47.368421052631575,Healthy,47.22,-0.0700000000000002,9050.502,2.25,1399.956,-7.099999999999909,522.006,0.349999999999909,8132.572,4.3100000000004,554.2139999999999,-0.7299999999999045,8.422999999999998,-0.0160999999999997,23.36182,-0.1119000000000021,642.48,-0.6699999999999591,1586.148,4.960000000000036,38.924,0.0600000000000022,2388.0620000000004,0.0599999999999454,2388.048,0.0599999999999454
1,22,0.0002,0.0,642.77,1592.93,1400.57,21.61,553.63,2388.04,9061.21,47.24,522.0,2388.03,8130.41,8.4034,392,38.92,23.3792,170,47.09141274238228,Healthy,47.244,0.0900000000000034,9051.759999999998,13.05999999999949,1400.08,2.439999999999827,522.028,-0.4199999999999591,8131.2,-3.610000000000582,554.1800000000001,-0.4500000000000455,8.41284,-0.0015,23.37128,0.0691000000000023,642.5179999999999,0.3999999999999772,1587.7419999999995,6.860000000000127,38.946000000000005,-0.1700000000000017,2388.058,-0.0700000000001637,2388.046,-0.0499999999997271
1,23,0.0034,-0.0003,642.14,1588.19,1394.75,21.61,553.98,2388.05,9046.28,47.25,521.52,2388.05,8127.9,8.424,392,38.94,23.4562,169,46.81440443213297,Healthy,47.252,0.009999999999998,9051.106,-14.929999999998472,1399.806,-5.819999999999936,521.98,-0.4800000000000182,8130.233999999999,-2.5100000000002183,554.136,0.3500000000000227,8.417079999999999,0.0205999999999999,23.38278,0.0769999999999981,642.4219999999999,-0.6299999999999955,1587.172,-4.740000000000009,38.956,0.019999999999996,2388.058,0.0100000000002182,2388.0420000000004,0.0199999999999818
1,24,-0.001,0.0003,642.38,1590.83,1398.81,21.61,553.49,2388.12,9043.76,47.44,522.13,2388.03,8133.88,8.3891,392,39.0,23.3696,168,46.53739612188366,Healthy,47.260000000000005,0.1899999999999977,9049.06,-2.520000000000437,1399.498,4.059999999999945,522.028,0.6100000000000136,8131.183999999999,5.980000000000473,553.9979999999999,-0.4900000000000091,8.40848,-0.0349000000000003,23.38742,-0.0866000000000006,642.54,0.2400000000000091,1587.826,2.6399999999998727,38.996,0.0600000000000022,2388.074,0.0699999999997089,2388.042,-0.0199999999999818
1,25,0.0023,-0.0004,642.77,1594.1,1399.39,21.61,554.0,2388.02,9054.16,47.36,522.56,2388.02,8136.61,8.3917,393,38.95,23.4288,167,46.26038781163435,Healthy,47.288,-0.0799999999999983,9050.712,10.399999999999636,1398.33,0.5800000000001546,522.126,0.42999999999995,8132.564,2.7299999999995634,553.836,0.5099999999999909,8.402619999999999,0.002600000000001,23.38878,0.0592000000000005,642.486,0.3899999999999863,1590.4240000000002,3.269999999999982,38.98,-0.0499999999999971,2388.068,-0.099999999999909,2388.042,-0.0100000000002182
1,26,0.0,0.0002,642.16,1589.08,1396.07,21.61,554.11,2388.07,9047.11,47.26,522.28,2388.06,8131.15,8.426,394,38.86,23.4149,166,45.98337950138504,Healthy,47.31,-0.1000000000000014,9050.504,-7.049999999999272,1397.918,-3.320000000000164,522.098,-0.2799999999999727,8131.99,-5.460000000000036,553.842,0.1100000000000136,8.406839999999999,0.0343,23.40974,-0.0138999999999995,642.444,-0.6100000000000136,1591.0259999999998,-5.019999999999982,38.934000000000005,-0.0900000000000034,2388.06,0.0500000000001819,2388.0380000000005,0.0399999999999636
1,27,-0.0012,-0.0004,642.44,1590.47,1401.84,21.61,554.07,2388.02,9047.96,47.37,522.0,2388.13,8134.6,8.4046,393,38.99,23.4472,165,45.70637119113574,Healthy,47.336,0.1099999999999994,9047.854,0.8499999999985448,1398.172,5.769999999999982,522.098,-0.2799999999999727,8132.827999999999,3.450000000000728,553.9300000000001,-0.0399999999999636,8.407079999999999,-0.0213999999999998,23.42334,0.0322999999999993,642.3779999999999,0.2800000000000864,1590.534,1.3900000000001,38.948,0.1300000000000025,2388.056,-0.0500000000001819,2388.058,0.0700000000001637
1,28,-0.0024,0.0005,642.35,1582.84,1399.13,21.61,554.68,2388.12,9049.84,47.41,522.57,2388.08,8127.3,8.4323,390,39.01,23.2841,164,45.42936288088642,Healthy,47.368,0.0399999999999991,9048.566,1.8800000000010184,1399.048,-2.709999999999809,522.308,0.57000000000005,8132.708,-7.300000000000182,554.0699999999999,0.6099999999999,8.40874,0.0276999999999993,23.38892,-0.1631,642.4200000000001,-0.0900000000000318,1589.464,-7.630000000000109,38.962,0.019999999999996,2388.07,0.099999999999909,2388.064,-0.0500000000001819
1,29,0.0012,-0.0001,641.91,1584.83,1400.99,21.61,554.25,2388.05,9050.47,47.24,522.41,2388.06,8133.06,8.4189,393,38.93,23.3597,163,45.15235457063712,Healthy,47.328,-0.1699999999999946,9049.908,0.6299999999991996,1399.484,1.8599999999999,522.3639999999999,-0.1600000000000818,8132.544,5.760000000000218,554.222,-0.42999999999995,8.4147,-0.0133999999999989,23.38694,0.0756000000000014,642.326,-0.4400000000000545,1588.264,1.990000000000009,38.948,-0.0799999999999983,2388.056,-0.0699999999997089,2388.07,-0.0199999999999818
1,30,-0.0022,0.0,642.2,1593.52,1396.08,21.61,554.37,2388.07,9045.62,47.4,522.19,2388.0,8137.86,8.4065,390,39.05,23.411,162,44.87534626038781,Healthy,47.336,0.1599999999999966,9048.2,-4.849999999998545,1398.822,-4.910000000000082,522.29,-0.2199999999999136,8132.794,4.799999999999272,554.296,0.1200000000000045,8.41766,-0.0124000000000012,23.38338,0.0513000000000012,642.212,0.2900000000000773,1588.148,8.690000000000055,38.968,0.1199999999999974,2388.0660000000003,0.0199999999999818,2388.066,-0.0599999999999454
1,31,0.0014,0.0005,642.02,1584.18,1396.9,21.61,554.13,2388.08,9058.78,47.41,521.95,2388.06,8125.28,8.4104,392,38.94,23.3353,161,44.59833795013851,Healthy,47.366,0.009999999999998,9050.534,13.159999999999854,1398.9879999999998,0.8200000000001637,522.224,-0.2400000000000091,8131.62,-12.579999999999927,554.3,-0.2400000000000091,8.414539999999999,0.0038999999999997,23.36746,-0.0757000000000012,642.184,-0.1800000000000636,1587.168,-9.339999999999918,38.984,-0.1099999999999994,2388.068,0.0099999999997635,2388.0660000000003,0.0599999999999454
1,32,0.0005,-0.0003,642.33,1591.38,1400.36,21.61,554.96,2388.04,9050.97,47.25,521.92,2388.07,8129.7,8.4148,392,39.02,23.4999,160,44.32132963988919,Healthy,47.342,-0.1599999999999966,9051.136,-7.81000000000131,1398.6920000000002,3.459999999999809,522.208,-0.0300000000000864,8130.640000000001,4.420000000000073,554.478,0.8300000000000409,8.41658,0.0044000000000004,23.378,0.1646,642.162,0.3100000000000591,1587.35,7.2000000000000455,38.99,0.0800000000000054,2388.072,-0.0399999999999636,2388.054,0.0100000000002182
1,33,-0.0042,-0.0004,642.71,1588.4,1402.43,21.61,554.61,2388.04,9047.13,47.28,521.91,2388.08,8134.42,8.3753,392,38.83,23.3506,159,44.04432132963989,Healthy,47.316,0.0300000000000011,9050.594,-3.8400000000001455,1399.352,2.070000000000164,522.076,-0.0099999999999909,8132.064,4.720000000000255,554.464,-0.3500000000000227,8.40518,-0.0395000000000003,23.3913,-0.1493000000000002,642.234,0.3799999999999954,1588.462,-2.980000000000018,38.95399999999999,-0.1900000000000048,2388.056,0.0,2388.054,0.0099999999997635
1,34,0.0015,-0.0001,642.54,1581.47,1400.48,21.61,554.3,2388.03,9046.46,47.47,521.7,2388.09,8126.61,8.4349,392,38.81,23.3092,158,43.76731301939058,Healthy,47.362,0.1899999999999977,9049.792,-0.6700000000000728,1399.25,-1.9500000000000453,521.934,-0.2099999999999227,8130.774,-7.8100000000004,554.4739999999999,-0.3100000000000591,8.40838,0.0596000000000014,23.3812,-0.0413999999999994,642.36,-0.1700000000000727,1587.7900000000002,-6.930000000000064,38.92999999999999,-0.019999999999996,2388.052,-0.0099999999997635,2388.0600000000004,0.0100000000002182
1,35,0.0003,0.0002,642.44,1590.0,1403.0,21.61,554.3,2388.04,9045.76,47.31,521.75,2388.01,8140.17,8.443,391,39.13,23.4164,157,43.49030470914128,Healthy,47.344,-0.1599999999999966,9049.82,-0.6999999999989086,1400.634,2.519999999999982,521.846,0.0499999999999545,8131.236,13.5600000000004,554.46,0.0,8.41568,0.0080999999999988,23.38228,0.1071999999999988,642.408,-0.099999999999909,1587.086,8.529999999999973,38.946000000000005,0.3200000000000003,2388.046,0.0099999999997635,2388.0620000000004,-0.0799999999999272
1,36,-0.0004,-0.0002,642.54,1581.72,1405.54,21.61,554.53,2388.01,9044.56,47.25,522.32,2388.04,8132.48,8.4246,392,38.86,23.4308,156,43.21329639889196,Healthy,47.312,-0.0600000000000022,9046.976,-1.2000000000007276,1402.362,2.539999999999964,521.92,0.57000000000005,8132.676000000001,-7.690000000000509,554.54,0.2300000000000182,8.418520000000001,-0.0183999999999997,23.40138,0.0144000000000019,642.5120000000001,0.099999999999909,1586.594,-8.279999999999973,38.93,-0.2700000000000031,2388.032,-0.0299999999997453,2388.058,0.0299999999997453
1,37,-0.0004,-0.0,641.99,1579.11,1398.9,21.61,554.63,2388.07,9055.44,47.29,522.29,2388.04,8131.95,8.4142,392,38.99,23.4352,155,42.93628808864266,Healthy,47.32,0.0399999999999991,9047.87,10.88000000000102,1402.0700000000002,-6.639999999999873,521.994,-0.0300000000000864,8133.125999999999,-0.5299999999997453,554.4739999999999,0.1000000000000227,8.4184,-0.0104000000000006,23.38844,0.0043999999999968,642.4440000000001,-0.5499999999999545,1584.14,-2.6100000000001278,38.924,0.1300000000000025,2388.038,0.0599999999999454,2388.052,0.0
1,38,-0.0018,-0.0002,641.93,1589.6,1399.5,21.61,554.7,2388.08,9055.27,47.27,522.42,2388.08,8136.61,8.4158,392,39.06,23.4768,154,42.65927977839335,Healthy,47.318,-0.019999999999996,9049.498,-0.1700000000000727,1401.484,0.599999999999909,522.096,0.1299999999999954,8133.564,4.659999999999855,554.492,0.07000000000005,8.4265,0.0016000000000016,23.41368,0.0416000000000025,642.288,-0.0600000000000591,1584.38,10.490000000000007,38.970000000000006,0.0700000000000002,2388.0460000000003,0.0099999999997635,2388.052,0.0399999999999636
1,39,-0.003,-0.0001,642.01,1583.21,1400.69,21.61,553.97,2388.02,9051.76,47.12,522.23,2388.05,8131.81,8.414,392,38.7,23.3699,153,42.38227146814405,Healthy,47.248000000000005,-0.1500000000000056,9050.558,-3.5100000000002183,1401.526,1.1900000000000546,522.202,-0.1899999999999408,8134.603999999999,-4.799999999999272,554.426,-0.7300000000000182,8.422320000000001,-0.0018000000000011,23.42582,-0.1068999999999995,642.182,0.0800000000000409,1584.728,-6.389999999999873,38.948,-0.3599999999999994,2388.0440000000003,-0.0599999999999454,2388.044,-0.0299999999997453
1,40,-0.0,-0.0004,642.24,1582.08,1401.77,21.61,554.57,2388.06,9052.98,47.33,521.84,2388.01,8131.03,8.3784,392,38.84,23.3769,152,42.10526315789473,Healthy,47.252,0.2100000000000008,9052.002,1.2199999999993452,1401.28,1.0799999999999272,522.22,-0.3899999999999863,8132.776,-0.7800000000006548,554.48,0.6000000000000227,8.4094,-0.0356000000000005,23.41792,0.0069999999999978,642.142,0.2300000000000182,1583.1439999999998,-1.1300000000001091,38.89,0.1400000000000005,2388.048,0.0399999999999636,2388.044,-0.0399999999999636
1,41,0.0033,0.0004,642.4,1591.31,1403.21,21.61,553.72,2388.06,9048.99,47.09,522.07,2388.03,8138.08,8.437,392,39.13,23.4444,151,41.82825484764543,Healthy,47.22,-0.2399999999999948,9052.888,-3.9899999999997817,1400.814,1.4400000000000546,522.17,0.2300000000000182,8133.895999999999,7.050000000000182,554.318,-0.8500000000000227,8.41188,0.0586000000000002,23.42064,0.0675000000000025,642.114,0.1599999999999681,1585.062,9.230000000000018,38.944,0.2899999999999991,2388.058,0.0,2388.0420000000004,0.0199999999999818
1,42,0.0005,-0.0004,642.12,1584.66,1401.38,21.61,553.94,2388.08,9057.06,47.49,522.23,2388.05,8130.88,8.4137,392,39.0,23.375,150,41.55124653739612,Healthy,47.260000000000005,0.3999999999999986,9053.212,8.069999999999709,1401.31,-1.8299999999999272,522.158,0.1599999999999681,8133.681999999999,-7.199999999999818,554.1800000000001,0.2200000000000272,8.41178,-0.0232999999999989,23.4086,-0.0694000000000016,642.14,-0.2799999999999727,1586.172,-6.649999999999864,38.946000000000005,-0.1300000000000025,2388.06,0.0199999999999818,2388.0440000000003,0.0199999999999818
1,43,-0.0027,0.0005,642.24,1591.52,1406.05,21.61,553.68,2388.03,9057.88,47.32,522.74,2388.09,8127.22,8.4068,392,38.99,23.3148,149,41.27423822714682,Healthy,47.27,-0.1700000000000017,9053.734,0.819999999999709,1402.62,4.669999999999845,522.222,0.5099999999999909,8131.803999999999,-3.6599999999998554,553.976,-0.2600000000001046,8.409980000000001,-0.0068999999999999,23.3762,-0.0601999999999982,642.202,0.1200000000000045,1586.556,6.8599999999999,38.932,-0.009999999999998,2388.05,-0.0499999999997271,2388.046,0.0399999999999636
1,44,-0.0001,0.0002,641.93,1586.94,1401.2,21.61,554.15,2388.04,9046.87,47.45,522.3,2388.0,8131.45,8.4201,392,39.06,23.4753,148,40.99722991689751,Healthy,47.336,0.1300000000000025,9052.756,-11.0099999999984,1402.722,-4.849999999999909,522.236,-0.4400000000000545,8131.732000000001,4.229999999999563,554.012,0.4700000000000273,8.4112,0.0132999999999992,23.39728,0.1604999999999989,642.1859999999999,-0.3100000000000591,1587.302,-4.579999999999927,39.004000000000005,0.0700000000000002,2388.054,0.0099999999997635,2388.036,-0.0900000000001455
1,45,-0.0013,-0.0,642.53,1582.42,1399.16,21.61,553.83,2388.08,9060.32,47.45,521.73,2388.05,8128.31,8.4099,393,38.79,23.3943,147,40.7202216066482,Healthy,47.36,0.0,9054.224,13.449999999998909,1402.2,-2.039999999999964,522.214,-0.5699999999999363,8131.188,-3.139999999999418,553.8639999999999,-0.3199999999999363,8.4175,-0.0101999999999993,23.40076,-0.0809999999999995,642.244,0.6000000000000227,1587.37,-4.519999999999982,38.99400000000001,-0.2700000000000031,2388.058,0.0399999999999636,2388.0440000000003,0.0500000000001819
1,46,0.0003,0.0001,642.43,1588.29,1401.27,21.61,553.76,2388.06,9060.38,47.2,522.02,2388.08,8128.71,8.3977,393,38.93,23.3745,146,40.443213296398895,Healthy,47.382000000000005,-0.25,9056.502,0.0599999999994906,1401.812,2.1099999999999,522.204,0.2899999999999636,8129.314,0.3999999999996362,553.8720000000001,-0.07000000000005,8.40964,-0.0121999999999999,23.38678,-0.0198,642.25,-0.1000000000000227,1586.766,5.869999999999891,38.954,0.1400000000000005,2388.058,-0.0199999999999818,2388.054,0.0299999999997453
